timestamp_ms,envelope,envelope_db,noise_floor_db,snr_db,status,pos_mag,neg_mag
10.0,0.000902,-60.90,0.00,-60.90,0,0.001674,0.002496
20.0,0.002251,-52.95,0.00,-52.95,0,0.003807,0.003829
30.0,0.002960,-50.57,0.00,-50.57,0,0.004427,0.001300
40.0,0.003037,-50.35,0.00,-50.35,0,0.001901,0.002595
50.0,0.007266,-42.77,0.00,-42.77,0,0.015800,0.006632
60.0,0.008252,-41.67,0.00,-41.67,0,0.004750,0.009424
70.0,0.008246,-41.68,0.00,-41.68,0,0.006691,0.004792
80.0,0.008426,-41.49,0.00,-41.49,0,0.006788,0.005675
90.0,0.008704,-41.21,0.00,-41.21,0,0.004198,0.008356
100.0,0.009174,-40.75,-49.85,9.10,2,0.007695,0.006805
110.0,0.009507,-40.44,-49.85,9.41,2,0.010241,0.000935
120.0,0.009873,-40.11,-49.85,9.74,2,0.005083,0.009445
130.0,0.008955,-40.96,-49.85,8.89,2,0.003638,0.005759
140.0,0.007633,-42.35,-49.85,7.51,2,0.003981,0.002203
150.0,0.006654,-43.54,-49.85,6.31,2,0.004014,0.001725
160.0,0.006260,-44.07,-49.85,5.78,1,0.001034,0.005241
170.0,0.005563,-45.09,-49.85,4.76,1,0.002079,0.003342
180.0,0.005420,-45.32,-49.85,4.53,1,0.004860,0.001502
190.0,0.005245,-45.61,-49.85,4.25,1,0.003034,0.003766
200.0,0.005391,-45.37,-48.10,2.73,1,0.001732,0.005465
210.0,0.004914,-46.17,-48.10,1.93,1,0.002652,0.002722
220.0,0.004785,-46.40,-48.10,1.70,1,0.002430,0.003769
230.0,0.005307,-45.50,-48.10,2.60,1,0.001511,0.006349
240.0,0.004676,-46.60,-48.10,1.50,1,0.001989,0.002511
250.0,0.004505,-46.93,-48.10,1.17,1,0.003629,0.001919
260.0,0.004173,-47.59,-48.10,0.51,1,0.001910,0.002811
270.0,0.004015,-47.93,-48.10,0.17,1,0.002715,0.002433
280.0,0.004238,-47.46,-48.10,0.64,1,0.004583,0.001282
290.0,0.004238,-47.46,-48.10,0.64,1,0.001690,0.003887
300.0,0.003977,-48.01,-49.45,1.44,1,0.002006,0.002707
310.0,0.004438,-47.06,-49.45,2.39,1,0.004065,0.003723
320.0,0.003911,-48.15,-49.45,1.30,1,0.002332,0.001325
330.0,0.004620,-46.71,-49.45,2.74,1,0.000449,0.006258
340.0,0.005002,-46.02,-49.45,3.43,1,0.003798,0.004505
350.0,0.004821,-46.34,-49.45,3.11,1,0.004126,0.001527
360.0,0.005148,-45.77,-49.45,3.68,1,0.002690,0.005264
370.0,0.006308,-44.00,-49.45,5.45,1,0.003142,0.008447
380.0,0.006992,-43.11,-49.45,6.34,2,0.008128,0.002781
390.0,0.007422,-42.59,-49.45,6.86,2,0.006911,0.004817
400.0,0.007403,-42.61,-49.45,6.84,2,0.001568,0.007190
410.0,0.007586,-42.40,-49.45,7.05,2,0.006276,0.004984
420.0,0.007733,-42.23,-49.45,7.22,2,0.008072,0.000247
430.0,0.007880,-42.07,-49.45,7.38,2,0.001460,0.008091
440.0,0.008330,-41.59,-49.45,7.86,2,0.003465,0.008718
450.0,0.007997,-41.94,-49.45,7.51,2,0.006981,0.001834
460.0,0.007979,-41.96,-49.45,7.49,2,0.006548,0.004488
470.0,0.008321,-41.60,-49.45,7.85,2,0.002493,0.008772
480.0,0.008665,-41.25,-49.45,8.20,2,0.007722,0.005474
490.0,0.008137,-41.79,-49.45,7.66,2,0.006312,0.002801
500.0,0.007659,-42.32,-49.37,7.06,2,0.001389,0.006394
510.0,0.007108,-42.96,-49.37,6.41,2,0.002812,0.005100
520.0,0.007274,-42.76,-49.37,6.61,2,0.007517,0.001475
530.0,0.007537,-42.46,-49.37,6.92,2,0.004994,0.006443
540.0,0.007093,-42.98,-49.37,6.39,2,0.002018,0.005709
550.0,0.006604,-43.60,-49.37,5.77,1,0.005380,0.000960
560.0,0.005906,-44.57,-49.37,4.80,1,0.003856,0.001846
570.0,0.006536,-43.69,-49.37,5.68,1,0.001885,0.007783
580.0,0.006647,-43.55,-49.37,5.83,1,0.004856,0.004912
590.0,0.007164,-42.90,-49.37,6.48,2,0.007987,0.002503
600.0,0.006814,-43.33,-48.76,5.43,1,0.003472,0.004891
610.0,0.006552,-43.67,-48.76,5.09,1,0.004058,0.004337
620.0,0.006621,-43.58,-48.76,5.18,1,0.006418,0.002194
630.0,0.006497,-43.75,-48.76,5.02,1,0.004770,0.003970
640.0,0.006247,-44.09,-48.76,4.68,1,0.001465,0.005472
650.0,0.005908,-44.57,-48.76,4.19,1,0.004417,0.002585
660.0,0.005829,-44.69,-48.76,4.08,1,0.005412,0.001603
670.0,0.006081,-44.32,-48.76,4.44,1,0.002178,0.006303
680.0,0.006037,-44.38,-48.76,4.38,1,0.002335,0.005455
690.0,0.006230,-44.11,-48.76,4.65,1,0.006078,0.002771
700.0,0.006316,-43.99,-48.40,4.41,1,0.004030,0.005123
710.0,0.006185,-44.17,-48.40,4.23,1,0.000168,0.005876
720.0,0.006693,-43.49,-48.40,4.92,1,0.007205,0.003192
730.0,0.006196,-44.16,-48.40,4.25,1,0.004316,0.002594
740.0,0.006205,-44.14,-48.40,4.26,1,0.001847,0.005947
750.0,0.005779,-44.76,-48.40,3.64,1,0.003076,0.003665
760.0,0.005943,-44.52,-48.40,3.88,1,0.005672,0.002800
770.0,0.005281,-45.55,-48.40,2.86,1,0.003449,0.001434
780.0,0.005614,-45.02,-48.40,3.39,1,0.003015,0.005634
790.0,0.005700,-44.88,-48.40,3.52,1,0.005500,0.002136
800.0,0.005182,-45.71,-48.40,2.69,1,0.002893,0.002723
810.0,0.005254,-45.59,-48.40,2.81,1,0.003951,0.003717
820.0,0.004594,-46.76,-48.40,1.65,1,0.002290,0.002019
830.0,0.004476,-46.98,-48.40,1.42,1,0.003551,0.002244
840.0,0.004852,-46.28,-48.40,2.12,1,0.004459,0.003597
850.0,0.005447,-45.28,-48.40,3.13,1,0.000714,0.006798
860.0,0.005027,-45.97,-48.40,2.43,1,0.003855,0.001240
870.0,0.004585,-46.77,-48.40,1.63,1,0.002346,0.002669
880.0,0.004595,-46.75,-48.40,1.65,1,0.000684,0.004567
890.0,0.004663,-46.63,-48.40,1.78,1,0.004245,0.002289
900.0,0.004768,-46.43,-48.55,2.12,1,0.004954,0.000767
910.0,0.004608,-46.73,-48.55,1.82,1,0.002018,0.003723
920.0,0.004344,-47.24,-48.55,1.31,1,0.002667,0.002603
930.0,0.004671,-46.61,-48.55,1.94,1,0.005160,0.001704
940.0,0.005096,-45.86,-48.55,2.70,1,0.003925,0.004655
950.0,0.004718,-46.52,-48.55,2.03,1,0.002099,0.003211
960.0,0.004784,-46.40,-48.55,2.15,1,0.004499,0.002032
970.0,0.005225,-45.64,-48.55,2.92,1,0.005800,0.002343
980.0,0.005195,-45.69,-48.55,2.86,1,0.002672,0.004371
990.0,0.005588,-45.05,-48.55,3.50,1,0.004697,0.004503
1000.0,0.005807,-44.72,-48.55,3.83,1,0.005683,0.002757
1010.0,0.006217,-44.13,-48.55,4.42,1,0.005025,0.005119
1020.0,0.006041,-44.38,-48.55,4.18,1,0.001936,0.005288
1030.0,0.005953,-44.50,-48.55,4.05,1,0.005542,0.001529
1040.0,0.006064,-44.35,-48.55,4.21,1,0.004869,0.004032
1050.0,0.006079,-44.32,-48.55,4.23,1,0.000388,0.006103
1060.0,0.006222,-44.12,-48.55,4.43,1,0.003961,0.005224
1070.0,0.005748,-44.81,-48.55,3.74,1,0.004513,0.001080
1080.0,0.005345,-45.44,-48.55,3.11,1,0.001891,0.003980
1090.0,0.005941,-44.52,-48.55,4.03,1,0.004210,0.006003
1100.0,0.005830,-44.69,-48.40,3.72,1,0.004425,0.003383
1110.0,0.006279,-44.04,-48.40,4.36,1,0.006116,0.004036
1120.0,0.005473,-45.23,-48.40,3.17,1,0.000812,0.003500
1130.0,0.005392,-45.36,-48.40,3.04,1,0.004137,0.003155
1140.0,0.005561,-45.10,-48.40,3.31,1,0.005242,0.002826
1150.0,0.005504,-45.19,-48.40,3.22,1,0.002693,0.004648
1160.0,0.005966,-44.49,-48.40,3.92,1,0.004144,0.005698
1170.0,0.005901,-44.58,-48.40,3.82,1,0.005522,0.001593
1180.0,0.005712,-44.86,-48.40,3.54,1,0.002913,0.004394
1190.0,0.005914,-44.56,-48.40,3.84,1,0.002696,0.005789
1200.0,0.005939,-44.53,-48.40,3.88,1,0.005306,0.002793
1210.0,0.006010,-44.42,-48.40,3.98,1,0.005575,0.002657
1220.0,0.005968,-44.48,-48.40,3.92,1,0.000579,0.005841
1230.0,0.005960,-44.50,-48.40,3.91,1,0.003378,0.004887
1240.0,0.006936,-43.18,-48.40,5.23,1,0.008144,0.004310
1250.0,0.006826,-43.32,-48.40,5.09,1,0.002790,0.005947
1260.0,0.006949,-43.16,-48.40,5.24,1,0.002909,0.006627
1270.0,0.006437,-43.83,-48.40,4.58,1,0.004874,0.001931
1280.0,0.006697,-43.48,-48.40,4.92,1,0.004536,0.005724
1290.0,0.006767,-43.39,-48.40,5.01,1,0.000080,0.006928
1300.0,0.006439,-43.82,-48.32,4.50,1,0.004484,0.003479
1310.0,0.006824,-43.32,-48.32,5.00,1,0.007327,0.002437
1320.0,0.006488,-43.76,-48.32,4.56,1,0.002886,0.004918
1330.0,0.006486,-43.76,-48.32,4.56,1,0.005333,0.003683
1340.0,0.006856,-43.28,-48.32,5.04,1,0.006503,0.004161
1350.0,0.007090,-42.99,-48.32,5.33,1,0.004594,0.006100
1360.0,0.006663,-43.53,-48.32,4.80,1,0.001222,0.005534
1370.0,0.006651,-43.54,-48.32,4.78,1,0.005906,0.002997
1380.0,0.006658,-43.53,-48.32,4.79,1,0.005642,0.003568
1390.0,0.006716,-43.46,-48.32,4.86,1,0.001716,0.006632
1400.0,0.006209,-44.14,-48.10,3.96,1,0.004494,0.002247
1410.0,0.006245,-44.09,-48.10,4.01,1,0.005959,0.002129
1420.0,0.006104,-44.29,-48.10,3.81,1,0.003734,0.004405
1430.0,0.006360,-43.93,-48.10,4.17,1,0.002888,0.006329
1440.0,0.005900,-44.58,-48.10,3.52,1,0.004704,0.001078
1450.0,0.005590,-45.05,-48.10,3.05,1,0.003975,0.002810
1460.0,0.005546,-45.12,-48.10,2.98,1,0.001069,0.005337
1470.0,0.005629,-44.99,-48.10,3.11,1,0.004148,0.004086
1480.0,0.005586,-45.06,-48.10,3.04,1,0.005157,0.001874
1490.0,0.004991,-46.04,-48.10,2.06,1,0.001033,0.003452
1500.0,0.005850,-44.66,-48.10,3.44,1,0.005888,0.005196
1510.0,0.007027,-43.07,-48.10,5.03,1,0.009745,0.000730
1520.0,0.007766,-42.20,-48.10,5.90,1,0.004639,0.008280
1530.0,0.007943,-42.00,-48.10,6.10,2,0.005883,0.005936
1540.0,0.007177,-42.88,-48.10,5.22,1,0.004840,0.002372
1550.0,0.007864,-42.09,-48.10,6.01,2,0.007788,0.005378
1560.0,0.007457,-42.55,-48.10,5.55,1,0.001337,0.006370
1570.0,0.006888,-43.24,-48.10,4.86,1,0.004080,0.003777
1580.0,0.006672,-43.51,-48.10,4.58,1,0.005913,0.001754
1590.0,0.006079,-44.32,-48.10,3.78,1,0.002789,0.003776
1600.0,0.006202,-44.15,-48.02,3.87,1,0.002623,0.005937
1610.0,0.006579,-43.64,-48.02,4.38,1,0.006983,0.002625
1620.0,0.006501,-43.74,-48.02,4.28,1,0.004608,0.004321
1630.0,0.006628,-43.57,-48.02,4.45,1,0.000802,0.006880
1640.0,0.006184,-44.17,-48.02,3.84,1,0.004122,0.003085
1650.0,0.005803,-44.73,-48.02,3.29,1,0.004798,0.001061
1660.0,0.005599,-45.04,-48.02,2.98,1,0.002154,0.004646
1670.0,0.005981,-44.46,-48.02,3.55,1,0.004709,0.005006
1680.0,0.006157,-44.21,-48.02,3.81,1,0.006490,0.001016
1690.0,0.006226,-44.12,-48.02,3.90,1,0.004171,0.004837
1700.0,0.005949,-44.51,-47.85,3.34,1,0.002957,0.004401
1710.0,0.006505,-43.73,-47.85,4.12,1,0.007400,0.002475
1720.0,0.006532,-43.70,-47.85,4.15,1,0.006168,0.002334
1730.0,0.007123,-42.95,-47.85,4.91,1,0.004152,0.007420
1740.0,0.006424,-43.84,-47.85,4.01,1,0.003930,0.002741
1750.0,0.005971,-44.48,-47.85,3.37,1,0.004422,0.002149
1760.0,0.006439,-43.82,-47.85,4.03,1,0.003708,0.006555
1770.0,0.006597,-43.61,-47.85,4.24,1,0.002196,0.006610
1780.0,0.006811,-43.34,-47.85,4.52,1,0.007190,0.001330
1790.0,0.006379,-43.91,-47.85,3.95,1,0.004487,0.002949
1800.0,0.006431,-43.83,-47.73,3.90,1,0.001272,0.006430
1810.0,0.006619,-43.58,-47.73,4.15,1,0.005176,0.004797
1820.0,0.007101,-42.97,-47.73,4.76,1,0.006616,0.004888
1830.0,0.007601,-42.38,-47.73,5.35,1,0.006003,0.006390
1840.0,0.007614,-42.37,-47.73,5.37,1,0.002944,0.007053
1850.0,0.007273,-42.77,-47.73,4.97,1,0.006437,0.000717
1860.0,0.006916,-43.20,-47.73,4.53,1,0.004330,0.004272
1870.0,0.006881,-43.25,-47.73,4.49,1,0.002499,0.006323
1880.0,0.006897,-43.23,-47.73,4.51,1,0.006647,0.001974
1890.0,0.006989,-43.11,-47.73,4.62,1,0.007026,0.001595
1900.0,0.007450,-42.56,-47.53,4.98,1,0.002667,0.008097
1910.0,0.007728,-42.24,-47.53,5.29,1,0.004909,0.006790
1920.0,0.007866,-42.08,-47.53,5.45,1,0.007810,0.002460
1930.0,0.007762,-42.20,-47.53,5.33,1,0.004897,0.005706
1940.0,0.007953,-41.99,-47.53,5.54,1,0.001368,0.008284
1950.0,0.007600,-42.38,-47.53,5.15,1,0.006659,0.001261
1960.0,0.007214,-42.84,-47.53,4.70,1,0.005429,0.003224
1970.0,0.007647,-42.33,-47.53,5.20,1,0.003289,0.008009
1980.0,0.007403,-42.61,-47.53,4.92,1,0.004533,0.005112
1990.0,0.007506,-42.49,-47.53,5.04,1,0.007380,0.002356
2000.0,0.007282,-42.76,-47.46,4.71,1,0.004311,0.005206
2010.0,0.007532,-42.46,-47.46,5.00,1,0.004015,0.007054
2020.0,0.007450,-42.56,-47.46,4.91,1,0.006528,0.003175
2030.0,0.007711,-42.26,-47.46,5.21,1,0.005227,0.006470
2040.0,0.007671,-42.30,-47.46,5.16,1,0.001786,0.007367
2050.0,0.007502,-42.50,-47.46,4.97,1,0.006222,0.003434
2060.0,0.007320,-42.71,-47.46,4.75,1,0.005889,0.003589
2070.0,0.007323,-42.71,-47.46,4.76,1,0.003320,0.006533
2080.0,0.007685,-42.29,-47.46,5.18,1,0.005924,0.006139
2090.0,0.007598,-42.39,-47.46,5.08,1,0.007348,0.000838
2100.0,0.007192,-42.86,-47.46,4.59,1,0.003971,0.004820
2110.0,0.007382,-42.64,-47.46,4.82,1,0.003298,0.007095
2120.0,0.007423,-42.59,-47.46,4.87,1,0.007264,0.001939
2130.0,0.007600,-42.38,-47.46,5.07,1,0.007438,0.002987
2140.0,0.006871,-43.26,-47.46,4.20,1,0.000792,0.005108
2150.0,0.006496,-43.75,-47.46,3.71,1,0.004994,0.002580
2160.0,0.005755,-44.80,-47.46,2.66,1,0.004004,0.000407
2170.0,0.005904,-44.58,-47.46,2.88,1,0.003078,0.005442
2180.0,0.006284,-44.04,-47.46,3.42,1,0.002854,0.006577
2190.0,0.006184,-44.17,-47.46,3.28,1,0.005517,0.002237
2200.0,0.006356,-43.94,-47.46,3.52,1,0.004926,0.004626
2210.0,0.006859,-43.27,-47.46,4.18,1,0.002227,0.007717
2220.0,0.006432,-43.83,-47.46,3.62,1,0.005188,0.001623
2230.0,0.006208,-44.14,-47.46,3.32,1,0.005293,0.002076
2240.0,0.006336,-43.96,-47.46,3.49,1,0.001380,0.006489
2250.0,0.006321,-43.98,-47.46,3.47,1,0.001950,0.005976
2260.0,0.006181,-44.18,-47.46,3.28,1,0.005774,0.000960
2270.0,0.006573,-43.65,-47.46,3.81,1,0.003842,0.006426
2280.0,0.005964,-44.49,-47.46,2.97,1,0.002204,0.003974
2290.0,0.005867,-44.63,-47.46,2.82,1,0.004649,0.003196
2300.0,0.005880,-44.61,-47.38,2.77,1,0.005349,0.002512
2310.0,0.005964,-44.49,-47.38,2.89,1,0.001567,0.005959
2320.0,0.005549,-45.12,-47.38,2.26,1,0.003962,0.002293
2330.0,0.005755,-44.80,-47.38,2.58,1,0.005626,0.002691
2340.0,0.005995,-44.44,-47.38,2.94,1,0.003792,0.005346
2350.0,0.005693,-44.89,-47.38,2.49,1,0.002715,0.004185
2360.0,0.005490,-45.21,-47.38,2.17,1,0.004646,0.001895
2370.0,0.006410,-43.86,-47.38,3.52,1,0.004387,0.007345
2380.0,0.008781,-41.13,-47.38,6.25,2,0.004369,0.013631
2390.0,0.010228,-39.80,-47.38,7.58,2,0.010566,0.008568
2400.0,0.010779,-39.35,-47.19,7.84,2,0.010295,0.006289
2410.0,0.011339,-38.91,-47.19,8.28,2,0.003354,0.012195
2420.0,0.012065,-38.37,-47.19,8.82,2,0.009287,0.010149
2430.0,0.011321,-38.92,-47.19,8.27,2,0.009390,0.001930
2440.0,0.011588,-38.72,-47.19,8.47,2,0.007726,0.009457
2450.0,0.011268,-38.96,-47.19,8.23,2,0.004701,0.009412
2460.0,0.010802,-39.33,-47.19,7.86,2,0.008988,0.003687
2470.0,0.010605,-39.49,-47.19,7.70,2,0.007851,0.006429
2480.0,0.011198,-39.02,-47.19,8.18,2,0.003509,0.012083
2490.0,0.011552,-38.75,-47.19,8.45,2,0.009183,0.008296
2500.0,0.011248,-38.98,-47.13,8.15,2,0.010252,0.002441
2510.0,0.010924,-39.23,-47.13,7.90,2,0.004972,0.008869
2520.0,0.011733,-38.61,-47.13,8.52,2,0.006894,0.011749
2530.0,0.011528,-38.76,-47.13,8.37,2,0.011010,0.000922
2540.0,0.011981,-38.43,-47.13,8.70,2,0.009542,0.008886
2550.0,0.011754,-38.60,-47.13,8.54,2,0.002121,0.011021
2560.0,0.011470,-38.81,-47.13,8.32,2,0.009067,0.005881
2570.0,0.011450,-38.82,-47.13,8.31,2,0.010349,0.004792
2580.0,0.012070,-38.37,-47.13,8.77,2,0.006015,0.012103
2590.0,0.011544,-38.75,-47.13,8.38,2,0.007137,0.007452
2600.0,0.010828,-39.31,-46.97,7.66,2,0.008907,0.002116
2610.0,0.010529,-39.55,-46.97,7.41,2,0.004004,0.008981
2620.0,0.011094,-39.10,-46.97,7.87,2,0.004851,0.011426
2630.0,0.010587,-39.50,-46.97,7.46,2,0.007952,0.005016
2640.0,0.010524,-39.56,-46.97,7.41,2,0.008390,0.006107
2650.0,0.010459,-39.61,-46.97,7.36,2,0.001042,0.010256
2660.0,0.010212,-39.82,-46.97,7.15,2,0.005821,0.007677
2670.0,0.010459,-39.61,-46.97,7.36,2,0.010794,0.002303
2680.0,0.010122,-39.90,-46.97,7.07,2,0.005564,0.007493
2690.0,0.010784,-39.34,-46.97,7.62,2,0.004925,0.011304
2700.0,0.009717,-40.25,-46.97,6.72,2,0.006856,0.002285
2710.0,0.010046,-39.96,-46.97,7.01,2,0.009096,0.005849
2720.0,0.009531,-40.42,-46.97,6.55,2,0.001567,0.008181
2730.0,0.010485,-39.59,-46.97,7.38,2,0.008926,0.009046
2740.0,0.010049,-39.96,-46.97,7.01,2,0.008785,0.002096
2750.0,0.009843,-40.14,-46.97,6.83,2,0.004933,0.007958
2760.0,0.009625,-40.33,-46.97,6.63,2,0.004193,0.008096
2770.0,0.009329,-40.60,-46.97,6.36,2,0.008553,0.001216
2780.0,0.009525,-40.42,-46.97,6.54,2,0.005905,0.008047
2790.0,0.010139,-39.88,-46.97,7.09,2,0.001626,0.011456
2800.0,0.009696,-40.27,-46.57,6.30,2,0.006932,0.005197
2810.0,0.009608,-40.35,-46.57,6.22,2,0.009231,0.001788
2820.0,0.009838,-40.14,-46.57,6.43,2,0.002518,0.010065
2830.0,0.010315,-39.73,-46.57,6.84,2,0.006652,0.009292
2840.0,0.009142,-40.78,-46.57,5.79,1,0.006402,0.000173
2850.0,0.007471,-42.53,-46.57,4.04,1,0.002442,0.002606
2860.0,0.006342,-43.96,-46.57,2.61,1,0.001008,0.003568
2870.0,0.005885,-44.61,-46.57,1.96,1,0.003775,0.002993
2880.0,0.005338,-45.45,-46.57,1.12,1,0.003492,0.002074
2890.0,0.005723,-44.85,-46.57,1.72,1,0.002318,0.006202
2900.0,0.005207,-45.67,-46.39,0.72,1,0.003472,0.001996
2910.0,0.005321,-45.48,-46.39,0.91,1,0.005256,0.001897
2920.0,0.004751,-46.46,-46.39,-0.07,0,0.002323,0.002511
2930.0,0.004096,-47.75,-46.39,-1.36,0,0.001191,0.002272
2940.0,0.004720,-46.52,-46.39,-0.13,0,0.005892,0.001857
2950.0,0.004751,-46.46,-46.39,-0.07,0,0.004094,0.002547
2960.0,0.004839,-46.30,-46.39,0.09,1,0.001153,0.004913
2970.0,0.004682,-46.59,-46.39,-0.20,0,0.002770,0.003308
2980.0,0.005057,-45.92,-46.39,0.47,1,0.005925,0.000278
2990.0,0.005019,-45.99,-46.39,0.40,1,0.002849,0.004026
3000.0,0.004982,-46.05,-46.57,0.52,1,0.003331,0.003586
3010.0,0.005130,-45.80,-46.57,0.77,1,0.005017,0.002192
3020.0,0.005320,-45.48,-46.57,1.09,1,0.004360,0.003772
3030.0,0.004701,-46.56,-46.57,0.01,1,0.000894,0.003132
3040.0,0.005733,-44.83,-46.57,1.74,1,0.006204,0.005269
3050.0,0.005851,-44.66,-46.57,1.91,1,0.005803,0.001964
3060.0,0.005826,-44.69,-46.57,1.88,1,0.001955,0.005426
3070.0,0.004995,-46.03,-46.57,0.54,1,0.001505,0.002660
3080.0,0.004363,-47.20,-46.57,-0.64,0,0.002172,0.001903
3090.0,0.004892,-46.21,-46.57,0.36,1,0.004554,0.004099
3100.0,0.004978,-46.06,-46.79,0.73,1,0.000451,0.005160
3110.0,0.004857,-46.27,-46.79,0.51,1,0.003940,0.002322
3120.0,0.004979,-46.06,-46.79,0.73,1,0.005039,0.001526
3130.0,0.004821,-46.34,-46.79,0.45,1,0.002118,0.003914
3140.0,0.005641,-44.97,-46.79,1.81,1,0.003921,0.006459
3150.0,0.006067,-44.34,-46.79,2.45,1,0.007022,0.000739
3160.0,0.005911,-44.57,-46.79,2.22,1,0.003642,0.004186
3170.0,0.005371,-45.40,-46.79,1.39,1,0.002301,0.003405
3180.0,0.005169,-45.73,-46.79,1.05,1,0.004331,0.001820
3190.0,0.004677,-46.60,-46.79,0.19,1,0.001861,0.002997
3200.0,0.005318,-45.49,-47.03,1.55,1,0.001930,0.006534
3210.0,0.005281,-45.54,-47.03,1.49,1,0.003036,0.004218
3220.0,0.004918,-46.16,-47.03,0.87,1,0.003634,0.001834
3230.0,0.005198,-45.68,-47.03,1.35,1,0.002687,0.005197
3240.0,0.005773,-44.77,-47.03,2.26,1,0.003601,0.006138
3250.0,0.005874,-44.62,-47.03,2.41,1,0.005843,0.001777
3260.0,0.006022,-44.40,-47.03,2.63,1,0.004967,0.003987
3270.0,0.006205,-44.15,-47.03,2.89,1,0.002690,0.006059
3280.0,0.006065,-44.34,-47.03,2.69,1,0.003400,0.004622
3290.0,0.006039,-44.38,-47.03,2.65,1,0.005376,0.002614
3300.0,0.006142,-44.23,-47.12,2.88,1,0.002829,0.005722
3310.0,0.006084,-44.32,-47.12,2.80,1,0.003565,0.004761
3320.0,0.006106,-44.29,-47.12,2.83,1,0.004893,0.003736
3330.0,0.005942,-44.52,-47.12,2.60,1,0.004079,0.003776
3340.0,0.006194,-44.16,-47.12,2.96,1,0.004262,0.005278
3350.0,0.006278,-44.04,-47.12,3.07,1,0.005454,0.003490
3360.0,0.005820,-44.70,-47.12,2.42,1,0.004213,0.002194
3370.0,0.006183,-44.18,-47.12,2.94,1,0.002909,0.006400
3380.0,0.005412,-45.33,-47.12,1.78,1,0.003405,0.001208
3390.0,0.005180,-45.71,-47.12,1.40,1,0.003777,0.002694
3400.0,0.004690,-46.58,-46.85,0.27,1,0.002457,0.002556
3410.0,0.003815,-48.37,-46.85,-1.52,0,0.000248,0.001757
3420.0,0.003436,-49.28,-46.85,-2.43,0,0.001350,0.002166
3430.0,0.003419,-49.32,-46.85,-2.47,0,0.002010,0.002718
3440.0,0.003969,-48.03,-46.85,-1.18,0,0.002316,0.004712
3450.0,0.003465,-49.21,-46.85,-2.36,0,0.001291,0.001889
3460.0,0.003480,-49.17,-46.85,-2.32,0,0.002912,0.001968
3470.0,0.003265,-49.72,-46.85,-2.87,0,0.001410,0.002378
3480.0,0.003252,-49.76,-46.85,-2.91,0,0.002443,0.002097
3490.0,0.003348,-49.50,-46.85,-2.65,0,0.003050,0.001863
3500.0,0.002810,-51.02,-47.81,-3.22,0,0.000541,0.001458
3510.0,0.002986,-50.50,-47.81,-2.69,0,0.001539,0.003027
3520.0,0.002770,-51.15,-47.81,-3.34,0,0.001174,0.001938
3530.0,0.003165,-49.99,-47.81,-2.18,0,0.001830,0.003655
3540.0,0.003012,-50.42,-47.81,-2.62,0,0.001033,0.002445
3550.0,0.004180,-47.58,-47.81,0.23,1,0.001676,0.006700
3560.0,0.004807,-46.36,-47.81,1.44,1,0.006025,0.001728
3570.0,0.005701,-44.88,-47.81,2.93,1,0.004676,0.006227
3580.0,0.005729,-44.84,-47.81,2.97,1,0.002482,0.005235
3590.0,0.005890,-44.60,-47.81,3.21,1,0.005003,0.003772
3600.0,0.006313,-44.00,-47.91,3.91,1,0.007094,0.001721
3610.0,0.006053,-44.36,-47.91,3.55,1,0.000660,0.005406
3620.0,0.006475,-43.77,-47.91,4.13,1,0.004641,0.005843
3630.0,0.006334,-43.97,-47.91,3.94,1,0.005804,0.001544
3640.0,0.005863,-44.64,-47.91,3.27,1,0.002622,0.003975
3650.0,0.006161,-44.21,-47.91,3.70,1,0.003415,0.005945
3660.0,0.006668,-43.52,-47.91,4.39,1,0.007337,0.002795
3670.0,0.006325,-43.98,-47.91,3.93,1,0.005228,0.001790
3680.0,0.006424,-43.84,-47.91,4.06,1,0.002731,0.006068
3690.0,0.006318,-43.99,-47.91,3.92,1,0.004123,0.004455
3700.0,0.006478,-43.77,-47.83,4.05,1,0.006823,0.000634
3710.0,0.006126,-44.26,-47.83,3.57,1,0.001155,0.005176
3720.0,0.006087,-44.31,-47.83,3.51,1,0.002618,0.005396
3730.0,0.006295,-44.02,-47.83,3.81,1,0.006641,0.001362
3740.0,0.005926,-44.54,-47.83,3.28,1,0.004206,0.002823
3750.0,0.005889,-44.60,-47.83,3.23,1,0.002542,0.005217
3760.0,0.006336,-43.96,-47.83,3.86,1,0.006912,0.002581
3770.0,0.006558,-43.66,-47.83,4.16,1,0.006500,0.002795
3780.0,0.006914,-43.21,-47.83,4.62,1,0.002447,0.007348
3790.0,0.006788,-43.37,-47.83,4.46,1,0.003564,0.005427
3800.0,0.006544,-43.68,-47.83,4.14,1,0.005486,0.002373
3810.0,0.006386,-43.89,-47.83,3.93,1,0.003275,0.005049
3820.0,0.006752,-43.41,-47.83,4.41,1,0.000443,0.007591
3830.0,0.007349,-42.68,-47.83,5.15,1,0.008523,0.001946
3840.0,0.006886,-43.24,-47.83,4.59,1,0.005514,0.001821
3850.0,0.006911,-43.21,-47.83,4.62,1,0.000757,0.006927
3860.0,0.007149,-42.92,-47.83,4.91,1,0.007332,0.002365
3870.0,0.007418,-42.59,-47.83,5.23,1,0.007949,0.001250
3880.0,0.007802,-42.16,-47.83,5.67,1,0.003280,0.008056
3890.0,0.007705,-42.26,-47.83,5.56,1,0.003825,0.006425
